,longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
378,37.601051,55.642385,12,1,1,2,1,0,"37.601051,55.642385",0
379,37.604897,55.624664,05,0,0,2,1,0,"37.604897,55.624664",0
380,37.428375,55.769456,05,0,0,2,1,0,"37.428375,55.769456",0
381,37.485598,55.663287,12,0,0,2,1,0,"37.485598,55.663287",0
382,37.5711,55.6392,01,0,1,4,3,0,"37.5711,55.6392",0
383,37.615618,55.742382,01,1,0,2,1,0,"37.615618,55.742382",0
384,37.425324,55.728548,12,0,0,2,1,0,"37.425324,55.728548",0
385,37.412,55.7338,07,1,0,2,1,0,"37.412,55.7338",0
386,37.414355,55.562762,01,1,1,1,1,0,"37.414355,55.562762",0
387,37.475924,55.600909,01,1,1,2,1,0,"37.475924,55.600909",0
388,37.450687,55.80751,08,0,1,1,1,0,"37.450687,55.80751",0
389,37.695594,55.758466,07,1,0,3,1,0,"37.695594,55.758466",0
390,37.552621,55.745473,12,0,0,2,1,0,"37.552621,55.745473",0
391,37.573071,55.821242,08,0,0,2,1,0,"37.573071,55.821242",0
392,37.486049,55.712541,08,0,0,2,1,0,"37.486049,55.712541",0
393,37.0,55.0,10,2,1,2,1,0,"37.0,55.0",0
394,37.550604,55.75604,12,1,0,2,1,0,"37.550604,55.75604",0
395,37.314831,55.62277,10,0,0,3,1,0,"37.314831,55.62277",0
396,37.61086,55.622455,03,0,0,2,1,0,"37.61086,55.622455",0
397,37.0,55.0,10,1,1,3,1,0,"37.0,55.0",0
398,37.676733,55.68292,08,1,0,2,1,0,"37.676733,55.68292",0
399,37.0,55.0,10,1,2,2,0,1,"37.0,55.0",0
400,37.65167,55.664376,08,0,0,2,1,0,"37.65167,55.664376",0
401,37.720292,55.746222,12,0,0,2,1,0,"37.720292,55.746222",0
402,37.717974,55.6452,08,0,0,2,1,0,"37.717974,55.6452",0
403,37.821207,55.683391,08,1,2,3,1,1,"37.821207,55.683391",0
404,37.657513,55.648438,03,0,0,2,1,0,"37.657513,55.648438",0
405,37.732798,55.623295,03,0,0,2,1,0,"37.732798,55.623295",0
406,37.223692,55.990928,12,1,1,2,1,0,"37.223692,55.990928",0
407,37.52993,55.690159,04,0,0,3,2,0,"37.52993,55.690159",0
408,37.764752,55.737597,01,1,0,2,1,0,"37.764752,55.737597",0
409,37.382044,55.61159,12,1,2,1,0,1,"37.382044,55.61159",0
410,37.511004,55.821417,07,0,0,2,1,0,"37.511004,55.821417",0
411,37.55496,55.872392,07,0,0,2,1,0,"37.55496,55.872392",0
412,37.231593,55.736492,12,0,1,2,1,0,"37.231593,55.736492",0
413,37.593369,55.82657,07,0,0,2,1,0,"37.593369,55.82657",0
414,37.691678,55.68728,07,0,0,2,1,0,"37.691678,55.68728",0
415,37.43439,55.844115,02,0,1,2,1,0,"37.43439,55.844115",0
416,37.333378,55.800274,08,0,1,3,1,0,"37.333378,55.800274",0
417,37.233857,55.988264,02,1,0,2,1,0,"37.233857,55.988264",0
418,37.499632,55.799134,02,1,0,2,1,0,"37.499632,55.799134",0
419,37.57248,55.800515,02,1,0,3,3,0,"37.57248,55.800515",0
420,37.210758,55.301902,06,0,0,2,1,0,"37.210758,55.301902",0
421,37.509427,55.878007,02,1,0,2,1,0,"37.509427,55.878007",0
422,37.601874,55.826441,05,0,0,2,1,0,"37.601874,55.826441",0
423,37.548158,55.663541,07,0,1,2,1,0,"37.548158,55.663541",0
424,37.496606,55.852414,01,0,0,2,1,0,"37.496606,55.852414",0
425,37.471507,55.668638,03,0,1,2,1,0,"37.471507,55.668638",0
426,37.754751,55.639507,05,0,0,2,1,0,"37.754751,55.639507",0
427,37.78507,55.619358,05,1,0,3,1,0,"37.78507,55.619358",0
428,37.387038,55.8392,05,1,0,3,2,0,"37.387038,55.8392",0
429,37.5458,55.8783,04,0,1,2,1,0,"37.5458,55.8783",0
430,37.6991,55.7482,05,0,0,2,1,0,"37.6991,55.7482",0
431,37.688878,55.797518,05,0,0,2,1,0,"37.688878,55.797518",0
432,37.244575,55.600329,07,0,0,2,1,0,"37.244575,55.600329",0
433,37.434754,55.61966,07,3,2,2,0,1,"37.434754,55.61966",0
434,37.670456,55.860249,02,0,0,2,1,0,"37.670456,55.860249",0
435,37.862363,55.818096,02,0,2,2,0,1,"37.862363,55.818096",0
436,37.455461,55.841482,02,1,0,2,1,0,"37.455461,55.841482",0
437,37.489289,55.616946,03,0,0,2,1,0,"37.489289,55.616946",0
438,37.643023,55.750714,10,0,0,3,1,0,"37.643023,55.750714",0
439,37.658064,55.634452,03,0,0,2,1,0,"37.658064,55.634452",0
440,37.53125,55.776199,02,1,0,2,1,0,"37.53125,55.776199",0
441,37.288971,55.606499,06,1,0,2,1,0,"37.288971,55.606499",0
442,37.528728,55.791487,02,0,0,3,2,0,"37.528728,55.791487",0
443,37.539307,55.684081,03,0,2,2,0,1,"37.539307,55.684081",0
444,37.538545,55.684353,08,0,0,2,1,0,"37.538545,55.684353",0
445,37.423629,55.843,08,1,0,3,2,0,"37.423629,55.843",0
446,37.651101,55.887256,02,1,1,2,1,0,"37.651101,55.887256",0
447,37.469698,55.779451,03,0,0,2,1,0,"37.469698,55.779451",0
448,37.1847,55.2919,06,0,1,3,1,0,"37.1847,55.2919",0
449,37.655886,55.6456,02,1,0,3,1,0,"37.655886,55.6456",0
450,37.489364,55.846663,12,0,0,2,1,0,"37.489364,55.846663",0
451,37.1442,55.5789,03,1,1,3,3,0,"37.1442,55.5789",0
452,37.528578,55.905484,10,1,2,3,0,1,"37.528578,55.905484",0
453,37.524598,55.534775,02,0,0,2,1,0,"37.524598,55.534775",0
454,37.461362,55.777943,03,1,0,4,2,0,"37.461362,55.777943",0
455,37.534865,55.798778,09,1,0,3,1,0,"37.534865,55.798778",0
456,37.902017,55.70669,02,0,0,2,1,0,"37.902017,55.70669",0
457,37.579379,55.659075,02,1,0,3,1,0,"37.579379,55.659075",0
458,37.3397,55.6206,03,0,2,2,0,1,"37.3397,55.6206",0
459,37.4514,55.5194,03,1,2,1,0,1,"37.4514,55.5194",0
460,37.429208,55.858021,11,1,0,2,1,0,"37.429208,55.858021",0
461,37.3731,55.7897,03,0,0,2,1,0,"37.3731,55.7897",0
462,37.400948,55.721872,11,0,0,2,1,0,"37.400948,55.721872",0
463,37.560651,55.67955,10,1,0,2,1,0,"37.560651,55.67955",0
464,37.515489,55.63421,02,1,1,2,1,0,"37.515489,55.63421",0
465,37.556344,55.687395,03,1,2,4,2,1,"37.556344,55.687395",0
466,37.676926,55.887617,07,1,0,2,1,0,"37.676926,55.887617",0
467,37.602789,55.851613,03,0,0,2,1,0,"37.602789,55.851613",0
468,37.495694,55.60419,12,0,1,2,1,0,"37.495694,55.60419",0
469,37.664663,55.868479,12,1,0,2,1,0,"37.664663,55.868479",0
470,37.461244,55.682853,09,0,0,2,1,0,"37.461244,55.682853",0
471,37.615868,55.823563,03,0,0,2,1,0,"37.615868,55.823563",0
472,37.563779,55.658403,07,0,0,2,1,0,"37.563779,55.658403",0
473,37.461856,55.453668,08,2,1,4,1,0,"37.461856,55.453668",0
474,37.574004,55.741674,10,0,0,2,1,0,"37.574004,55.741674",0
475,37.524523,55.876701,02,1,0,2,1,0,"37.524523,55.876701",0
476,37.365,55.463,08,0,1,3,1,0,"37.365,55.463",0
477,37.564023,55.507948,03,1,0,2,1,0,"37.564023,55.507948",0
478,37.522613,55.777526,12,0,0,2,1,0,"37.522613,55.777526",0
479,37.62341,55.820175,11,1,0,2,1,0,"37.62341,55.820175",0
480,37.75545,55.698389,09,1,0,2,1,0,"37.75545,55.698389",0
481,37.665843,55.691659,11,0,0,3,1,0,"37.665843,55.691659",0
482,37.248201,55.765034,10,0,1,2,1,0,"37.248201,55.765034",0
483,37.642164,55.580752,10,1,0,2,1,0,"37.642164,55.580752",0
484,37.447,55.729,08,0,1,3,1,0,"37.447,55.729",0
485,37.619698,55.65278,10,1,0,2,1,0,"37.619698,55.65278",0
486,37.60351,55.763575,02,0,0,2,1,0,"37.60351,55.763575",0
487,37.673653,55.581013,12,1,0,2,1,0,"37.673653,55.581013",0
488,37.411999,55.730959,02,1,1,2,1,0,"37.411999,55.730959",0
489,37.720882,55.777538,02,1,0,2,1,0,"37.720882,55.777538",0
490,37.834953,55.706956,02,1,0,2,1,0,"37.834953,55.706956",0
491,37.769868,55.761802,02,1,0,2,1,0,"37.769868,55.761802",0
492,37.612231,55.697494,08,1,0,3,2,0,"37.612231,55.697494",0
493,37.743111,55.65663,02,0,0,2,1,0,"37.743111,55.65663",0
494,37.5219,55.5294,02,1,1,2,1,0,"37.5219,55.5294",0
495,37.622101,55.690262,10,0,0,4,1,0,"37.622101,55.690262",0
496,37.839628,55.803102,06,0,1,3,1,0,"37.839628,55.803102",0
497,37.803494,55.753685,06,1,0,2,1,0,"37.803494,55.753685",0
498,37.8247,55.8272,02,1,0,2,1,0,"37.8247,55.8272",0
499,37.462591,55.721537,04,0,1,2,1,0,"37.462591,55.721537",0
500,37.655,55.7425,04,0,1,2,1,0,"37.655,55.7425",0
501,37.685,55.894,04,0,1,2,1,0,"37.685,55.894",0
502,37.57073,55.771516,04,1,1,3,3,0,"37.57073,55.771516",0
503,37.4046,55.8663,05,0,0,3,1,0,"37.4046,55.8663",0
504,37.393748,55.815879,12,1,0,3,2,0,"37.393748,55.815879",0
505,37.6367,55.8186,04,0,0,2,1,0,"37.6367,55.8186",0
506,37.350576,55.644504,02,0,0,2,1,0,"37.350576,55.644504",0
507,37.664287,55.572158,06,0,2,4,1,1,"37.664287,55.572158",0
508,37.53973,55.76642,02,0,1,3,2,0,"37.53973,55.76642",0
509,37.641,55.82,09,1,0,2,1,0,"37.641,55.82",0
510,37.814276,55.636826,05,0,1,4,2,0,"37.814276,55.636826",0
511,37.685,55.858,04,0,0,2,1,0,"37.685,55.858",0
512,37.428574,55.7203,04,0,0,2,1,0,"37.428574,55.7203",0
513,37.562149,55.792706,04,0,0,2,1,0,"37.562149,55.792706",0
514,37.5487,55.7845,05,0,0,2,1,0,"37.5487,55.7845",0
515,37.492315,55.694815,05,0,0,2,1,0,"37.492315,55.694815",0
516,37.566676,55.863494,08,1,0,3,3,0,"37.566676,55.863494",0
517,37.4669,55.6417,04,1,0,2,1,0,"37.4669,55.6417",0
518,37.20008,55.382958,04,1,0,2,1,0,"37.20008,55.382958",0
519,37.456298,55.829312,07,1,0,2,1,0,"37.456298,55.829312",0
520,37.44993,55.705952,10,1,1,2,2,0,"37.44993,55.705952",0
521,37.500469,55.742024,04,1,0,2,1,0,"37.500469,55.742024",0
522,37.475159,55.775716,07,0,0,2,1,0,"37.475159,55.775716",0
523,37.621361,55.701291,08,1,0,2,1,0,"37.621361,55.701291",0
524,37.578617,55.64669,09,0,0,2,1,0,"37.578617,55.64669",0
525,37.598541,55.866173,07,0,0,2,1,0,"37.598541,55.866173",0
526,37.640051,55.732542,04,0,0,4,1,0,"37.640051,55.732542",0
527,37.656162,55.621649,09,2,0,6,1,0,"37.656162,55.621649",0
528,37.586469,55.568041,12,0,1,3,2,0,"37.586469,55.568041",0
529,37.717234,55.610869,04,0,0,2,1,0,"37.717234,55.610869",0
530,37.494986,55.869033,04,1,0,3,1,0,"37.494986,55.869033",0
531,37.557138,55.680881,04,0,0,2,1,0,"37.557138,55.680881",0
532,37.50903,55.702113,07,0,1,2,1,0,"37.50903,55.702113",0
533,37.581493,55.791836,04,0,0,2,1,0,"37.581493,55.791836",0
534,37.617862,56.688178,06,0,0,3,1,0,"37.617862,56.688178",0
535,37.29706,55.594146,04,0,1,2,2,0,"37.29706,55.594146",0
536,37.045512,55.239864,10,0,2,5,3,2,"37.045512,55.239864",0
537,37.563157,55.648379,11,1,0,3,1,0,"37.563157,55.648379",0
538,37.386163,55.84,09,1,0,2,1,0,"37.386163,55.84",0
539,37.85746,55.742985,09,0,0,2,1,0,"37.85746,55.742985",0
540,37.782454,55.719074,09,0,0,3,1,0,"37.782454,55.719074",0
541,37.3744,55.7364,11,1,1,5,1,0,"37.3744,55.7364",0
542,37.654491,55.821348,03,1,0,2,1,0,"37.654491,55.821348",0
543,37.68494,55.762608,02,0,0,4,1,0,"37.68494,55.762608",0
544,37.566633,55.757108,02,0,0,2,1,0,"37.566633,55.757108",0
545,37.2657,55.4327,11,0,1,2,1,0,"37.2657,55.4327",0
546,37.480223,55.651442,05,0,0,3,1,0,"37.480223,55.651442",0
547,37.71597,55.75324,08,0,0,2,1,0,"37.71597,55.75324",0
548,37.720356,55.884699,03,0,0,3,1,0,"37.720356,55.884699",0
549,37.802238,55.797084,01,0,0,2,1,0,"37.802238,55.797084",0
550,37.374222,55.736836,05,0,0,3,1,0,"37.374222,55.736836",0
551,37.4858,55.75,03,0,1,2,2,0,"37.4858,55.75",0
552,37.585162,55.802234,07,0,0,2,1,0,"37.585162,55.802234",0
553,37.778023,55.802939,04,0,0,2,1,0,"37.778023,55.802939",0
554,37.824576,55.809469,04,0,0,2,1,0,"37.824576,55.809469",0
555,37.482616,55.837922,05,0,0,2,1,0,"37.482616,55.837922",0
556,37.676818,55.785267,01,0,0,2,1,0,"37.676818,55.785267",0
557,37.545601,55.731433,09,0,1,2,1,0,"37.545601,55.731433",0
558,37.772,55.858,08,0,2,2,0,1,"37.772,55.858",0
559,37.51801,55.822779,07,1,0,2,1,0,"37.51801,55.822779",0
560,37.9089,55.7236,07,0,0,2,1,0,"37.9089,55.7236",0
561,37.638785,55.837151,08,1,0,1,1,0,"37.638785,55.837151",0
562,37.755568,55.707064,12,0,0,2,1,0,"37.755568,55.707064",0
563,37.838626,55.719498,08,1,0,3,1,0,"37.838626,55.719498",0
564,37.724229,55.681734,10,1,0,2,1,0,"37.724229,55.681734",0
565,37.541278,55.636001,05,1,1,3,2,0,"37.541278,55.636001",0
566,37.548504,55.764793,02,0,0,3,1,0,"37.548504,55.764793",0
567,37.409756,55.850776,02,2,0,2,1,0,"37.409756,55.850776",0
568,37.588552,55.724198,09,1,1,2,1,0,"37.588552,55.724198",0
569,37.587855,55.70892,08,0,1,2,1,0,"37.587855,55.70892",0
570,37.767134,55.658754,12,0,0,2,1,0,"37.767134,55.658754",0
571,37.264209,55.613892,08,0,1,3,2,0,"37.264209,55.613892",0
572,37.63974,55.732396,05,0,0,2,1,0,"37.63974,55.732396",0
573,37.727351,55.753582,08,0,1,2,1,0,"37.727351,55.753582",0
574,37.600805,55.751064,10,0,1,2,1,0,"37.600805,55.751064",0
575,37.799631,55.793911,07,0,0,2,1,0,"37.799631,55.793911",0
576,37.833,55.826,12,1,0,5,1,0,"37.833,55.826",0
577,37.502282,55.66811,01,1,0,2,1,0,"37.502282,55.66811",0
578,37.798204,55.753492,08,1,0,4,2,0,"37.798204,55.753492",0
579,37.473271,55.728451,08,0,1,2,1,0,"37.473271,55.728451",0
580,37.548823,55.685871,12,1,1,2,1,0,"37.548823,55.685871",0
581,37.520392,55.634361,07,1,1,2,1,0,"37.520392,55.634361",0
582,37.6649,55.8689,05,1,0,2,1,0,"37.6649,55.8689",0
583,37.756222,55.722174,06,0,0,2,1,0,"37.756222,55.722174",0
584,37.517667,55.884031,02,0,0,2,1,0,"37.517667,55.884031",0
585,37.84,55.797,09,1,0,5,2,0,"37.84,55.797",0
586,37.535251,55.604033,02,0,0,2,1,0,"37.535251,55.604033",0
587,37.464559,55.63484,06,0,0,2,1,0,"37.464559,55.63484",0
588,37.519137,55.669665,09,0,0,2,1,0,"37.519137,55.669665",0
589,37.52714,55.77711,02,0,0,3,1,0,"37.52714,55.77711",0
590,37.253437,55.60919,10,1,1,3,2,0,"37.253437,55.60919",0
591,37.775141,55.675955,05,1,1,2,1,0,"37.775141,55.675955",0
592,37.49143,55.859544,11,0,0,2,1,0,"37.49143,55.859544",0
593,37.566698,55.727557,12,1,0,2,1,0,"37.566698,55.727557",0
594,37.568758,55.742828,07,0,0,2,1,0,"37.568758,55.742828",0
595,37.566386,55.799924,01,0,0,2,1,0,"37.566386,55.799924",0
596,37.714464,55.816537,06,0,0,2,1,0,"37.714464,55.816537",0
597,37.345405,55.634119,04,0,2,1,0,1,"37.345405,55.634119",0
598,37.181695,55.307267,04,0,0,2,1,0,"37.181695,55.307267",0
599,37.508342,55.75116,02,1,1,2,2,0,"37.508342,55.75116",0
600,37.211723,55.981728,10,0,1,2,1,0,"37.211723,55.981728",0
601,37.415593,55.829155,11,0,0,2,1,0,"37.415593,55.829155",0
602,37.789021,55.621539,05,2,0,3,1,0,"37.789021,55.621539",0
603,37.663214,55.68226,01,1,0,2,1,0,"37.663214,55.68226",0
604,37.652249,55.825768,02,0,0,2,1,0,"37.652249,55.825768",0
605,37.390809,55.789128,10,1,1,2,1,0,"37.390809,55.789128",0
606,37.721603,55.752344,05,1,0,3,1,0,"37.721603,55.752344",0
607,37.149393,55.989525,02,0,1,4,1,0,"37.149393,55.989525",0
608,37.736975,55.594843,07,0,2,2,0,1,"37.736975,55.594843",0
609,37.435945,55.863855,01,1,0,3,1,0,"37.435945,55.863855",0
610,37.535563,55.596923,02,1,1,3,1,0,"37.535563,55.596923",0
611,37.76619,55.673567,09,0,0,2,1,0,"37.76619,55.673567",0
612,37.657228,55.637807,11,1,1,2,1,0,"37.657228,55.637807",0
613,37.659599,55.645273,11,0,0,2,1,0,"37.659599,55.645273",0
614,37.667,55.874,04,0,0,2,1,0,"37.667,55.874",0
615,37.562631,55.859087,01,1,1,2,1,0,"37.562631,55.859087",0
616,37.619415,55.659019,06,1,0,3,1,0,"37.619415,55.659019",0
617,37.6986,55.7364,08,0,1,2,1,0,"37.6986,55.7364",0
618,37.5131,55.545591,06,1,1,4,3,0,"37.5131,55.545591",0
619,37.543,55.923,11,1,0,2,1,0,"37.543,55.923",0
620,37.461083,55.809602,07,0,0,2,1,0,"37.461083,55.809602",0
621,37.692761,55.577447,10,0,0,4,1,0,"37.692761,55.577447",0
622,37.519351,55.79981,09,0,0,2,1,0,"37.519351,55.79981",0
623,37.764956,55.802348,01,1,0,2,1,0,"37.764956,55.802348",0
624,37.602017,55.607905,10,0,0,2,1,0,"37.602017,55.607905",0
625,37.862502,55.684377,09,0,0,2,1,0,"37.862502,55.684377",0
626,37.469645,55.681129,04,1,0,2,1,0,"37.469645,55.681129",0
627,37.533631,55.743589,05,1,0,3,1,0,"37.533631,55.743589",0
628,37.707031,55.583154,10,1,2,2,0,1,"37.707031,55.583154",0
629,37.565582,55.793622,03,1,0,2,1,0,"37.565582,55.793622",0
630,37.941778,55.703153,09,1,0,2,2,0,"37.941778,55.703153",0
631,37.48754,55.677034,09,1,0,2,1,0,"37.48754,55.677034",0
632,37.515467,55.635609,03,1,0,3,1,0,"37.515467,55.635609",0
633,37.711805,55.62186,09,1,2,2,0,1,"37.711805,55.62186",0
634,37.3589,55.3594,11,0,1,2,1,0,"37.3589,55.3594",0
635,37.170954,55.979417,05,0,1,2,1,0,"37.170954,55.979417",0
636,37.8181,55.8117,10,0,2,2,0,1,"37.8181,55.8117",0
637,37.324,55.4437,11,0,1,2,1,0,"37.324,55.4437",0
638,37.556044,55.790226,09,0,0,1,1,0,"37.556044,55.790226",0
639,37.638677,55.871067,10,1,0,2,1,0,"37.638677,55.871067",0
640,37.749764,55.669072,10,1,0,2,1,0,"37.749764,55.669072",0
641,37.634611,55.796251,10,0,0,2,1,0,"37.634611,55.796251",0
642,37.668203,55.707046,10,0,1,2,1,0,"37.668203,55.707046",0
643,37.792625,55.701231,09,0,0,2,1,0,"37.792625,55.701231",0
644,37.489386,55.61365,10,0,2,2,0,1,"37.489386,55.61365",0
645,37.71007,55.773537,08,1,1,2,1,0,"37.71007,55.773537",0
646,37.714338,55.792656,08,0,0,2,1,0,"37.714338,55.792656",0
647,37.649106,55.580267,06,0,0,3,1,0,"37.649106,55.580267",0
648,37.467445,55.828854,10,1,0,2,1,0,"37.467445,55.828854",0
649,37.641392,55.846639,10,0,0,3,1,0,"37.641392,55.846639",0
650,37.827698,55.817511,09,0,0,2,1,0,"37.827698,55.817511",0
651,37.717845,55.587113,10,1,0,2,1,0,"37.717845,55.587113",0
652,37.481403,55.838705,08,0,0,2,2,0,"37.481403,55.838705",0
653,37.673922,55.582717,12,1,0,2,1,0,"37.673922,55.582717",0
654,37.682204,55.764557,10,0,1,2,1,0,"37.682204,55.764557",0
655,37.764752,55.700239,05,0,0,2,1,0,"37.764752,55.700239",0
656,37.615042,55.622199,04,1,0,2,1,0,"37.615042,55.622199",0
657,37.839,55.805,11,1,0,2,1,0,"37.839,55.805",0
658,37.754817,55.711979,10,0,0,3,1,0,"37.754817,55.711979",0
659,37.416129,55.740774,05,0,0,1,1,0,"37.416129,55.740774",0
660,37.890215,55.716548,12,1,0,2,1,0,"37.890215,55.716548",0
661,37.490126,55.68953,10,0,0,2,1,0,"37.490126,55.68953",0
662,37.744077,55.646212,02,1,1,2,1,0,"37.744077,55.646212",0
663,37.546366,55.744507,10,1,0,4,2,0,"37.546366,55.744507",0
664,37.81492,55.693201,07,0,0,2,1,0,"37.81492,55.693201",0
665,37.579358,55.558004,04,0,0,1,1,0,"37.579358,55.558004",0
666,37.5467,55.7284,04,0,0,4,1,0,"37.5467,55.7284",0
667,37.511747,55.871591,04,1,0,2,1,0,"37.511747,55.871591",0
668,37.518986,55.708443,04,0,0,4,1,0,"37.518986,55.708443",0
669,37.411876,55.766678,04,0,0,2,1,0,"37.411876,55.766678",0
670,37.454882,55.844253,10,1,0,6,1,0,"37.454882,55.844253",0
671,37.577,55.7934,04,0,0,2,1,0,"37.577,55.7934",0
672,37.51123,55.596583,04,1,0,2,1,0,"37.51123,55.596583",0
673,37.493033,55.890463,09,1,0,2,1,0,"37.493033,55.890463",0
674,37.684811,55.864337,04,1,0,3,2,0,"37.684811,55.864337",0
675,37.582864,55.775103,02,1,0,2,1,0,"37.582864,55.775103",0
676,37.584958,55.851878,09,1,0,2,1,0,"37.584958,55.851878",0
677,37.54348,55.873541,12,1,0,2,1,0,"37.54348,55.873541",0
678,37.824179,55.676574,09,1,2,2,1,1,"37.824179,55.676574",0
679,37.546849,55.728065,05,0,0,2,1,0,"37.546849,55.728065",0
680,37.448852,55.852463,01,1,0,2,1,0,"37.448852,55.852463",0
681,37.603374,55.634045,12,1,0,2,1,0,"37.603374,55.634045",0
682,37.156963,55.58866,07,0,1,3,1,0,"37.156963,55.58866",0
683,37.81213,55.695408,09,0,0,3,2,0,"37.81213,55.695408",0
684,37.491467,55.890012,10,1,0,3,1,0,"37.491467,55.890012",0
685,37.561825,55.658405,10,1,0,2,1,0,"37.561825,55.658405",0
686,37.711312,55.801317,02,0,0,2,1,0,"37.711312,55.801317",0
687,37.705475,55.63576,01,0,0,3,1,0,"37.705475,55.63576",0
688,37.506176,55.617813,06,0,0,2,1,0,"37.506176,55.617813",0
689,37.646091,55.87383,02,1,0,2,1,0,"37.646091,55.87383",0
690,37.537497,55.774928,05,0,0,6,5,0,"37.537497,55.774928",0
691,37.788,55.8094,04,0,0,3,1,0,"37.788,55.8094",0
692,37.635534,55.800316,03,1,0,3,2,0,"37.635534,55.800316",0
693,37.751008,55.820681,04,1,1,3,2,0,"37.751008,55.820681",0
694,37.343473,55.338786,11,4,2,3,0,2,"37.343473,55.338786",0
695,37.752671,55.700771,03,0,0,2,1,0,"37.752671,55.700771",0
696,37.7278,55.7944,10,1,2,2,0,1,"37.7278,55.7944",0
697,37.888895,55.705384,03,1,0,2,1,0,"37.888895,55.705384",0
698,37.723403,55.608839,09,1,0,2,1,0,"37.723403,55.608839",0
699,37.667656,55.730505,03,1,0,3,1,0,"37.667656,55.730505",0
700,37.621179,55.807347,10,0,0,2,1,0,"37.621179,55.807347",0
701,37.24032,55.514692,04,0,2,8,6,1,"37.24032,55.514692",0
702,37.484027,55.678777,03,1,0,2,1,0,"37.484027,55.678777",0
703,37.607092,55.74694,06,0,0,1,1,0,"37.607092,55.74694",0
704,37.334901,55.60399,03,0,1,2,1,0,"37.334901,55.60399",0
705,37.657968,55.580886,03,1,0,2,1,0,"37.657968,55.580886",0
706,37.619655,55.633132,08,1,0,3,1,0,"37.619655,55.633132",0
707,37.414509,55.488325,03,0,0,2,1,0,"37.414509,55.488325",0
708,37.533985,55.613408,03,1,1,2,1,0,"37.533985,55.613408",0
709,37.812,55.837,02,1,0,3,1,0,"37.812,55.837",0
710,37.4519,55.8528,11,1,1,3,1,0,"37.4519,55.8528",0
711,37.0,55.0,02,0,0,3,1,0,"37.0,55.0",0
712,37.704231,55.76731,10,1,0,2,1,0,"37.704231,55.76731",0
713,37.7348,55.674,04,2,0,2,1,0,"37.7348,55.674",0
714,37.498783,55.865117,01,1,0,2,1,0,"37.498783,55.865117",0
715,37.199686,55.570945,03,1,1,3,1,0,"37.199686,55.570945",0
716,37.605,55.7528,04,1,0,3,1,0,"37.605,55.7528",0
717,37.552814,55.741463,02,0,0,2,1,0,"37.552814,55.741463",0
718,37.745043,55.700064,01,0,0,3,1,0,"37.745043,55.700064",0
719,37.418089,55.740559,05,0,0,2,1,0,"37.418089,55.740559",0
720,37.914634,55.697385,04,0,1,2,2,0,"37.914634,55.697385",0
721,37.609656,55.853739,10,1,0,2,1,0,"37.609656,55.853739",0
722,37.726043,55.81675,10,1,0,3,1,0,"37.726043,55.81675",0
723,37.461241,55.809402,02,1,0,2,1,0,"37.461241,55.809402",0
724,37.721214,55.741227,11,0,1,2,1,0,"37.721214,55.741227",0
725,37.331682,55.504218,06,0,1,2,1,0,"37.331682,55.504218",0
726,37.746,55.875,08,0,0,3,1,0,"37.746,55.875",0
727,37.602,55.851,02,0,0,3,1,0,"37.602,55.851",0
728,37.46266,55.864855,11,0,0,2,1,0,"37.46266,55.864855",0
729,37.532859,55.74967,07,0,0,3,1,0,"37.532859,55.74967",0
730,37.579427,55.701881,06,0,0,1,1,0,"37.579427,55.701881",0
731,37.5714,55.6882,11,1,0,2,1,0,"37.5714,55.6882",0
732,37.640415,55.7873,10,0,1,2,1,0,"37.640415,55.7873",0
733,37.484933,55.736564,10,0,0,2,1,0,"37.484933,55.736564",0
734,37.791477,55.761696,03,0,0,2,1,0,"37.791477,55.761696",0
735,37.0,55.0,12,0,0,3,1,0,"37.0,55.0",0
736,37.512292,55.541065,03,0,0,4,2,0,"37.512292,55.541065",0
737,37.391285,55.785257,03,1,1,1,1,0,"37.391285,55.785257",0
738,37.233935,55.987168,02,1,0,3,1,0,"37.233935,55.987168",0
739,37.5041,55.8618,03,0,1,2,1,0,"37.5041,55.8618",0
740,37.747178,55.776718,09,0,0,3,1,0,"37.747178,55.776718",0
741,37.715292,55.642288,09,1,1,2,1,0,"37.715292,55.642288",0
742,37.8236,55.1153,11,0,1,2,1,0,"37.8236,55.1153",0
743,37.668643,55.5841,03,1,0,2,1,0,"37.668643,55.5841",0
744,37.519051,55.830987,03,0,0,2,1,0,"37.519051,55.830987",0
745,37.617,55.807,12,0,0,2,1,0,"37.617,55.807",0
746,37.513933,55.706454,11,0,0,3,1,0,"37.513933,55.706454",0
747,37.647432,55.656079,03,1,0,2,1,0,"37.647432,55.656079",0
748,37.576718,55.695209,03,0,0,2,1,0,"37.576718,55.695209",0
749,37.474043,55.711815,11,0,0,4,1,0,"37.474043,55.711815",0
750,37.185996,55.963675,02,1,0,2,1,0,"37.185996,55.963675",0
751,37.680187,55.777068,03,1,1,6,3,0,"37.680187,55.777068",0
752,37.616168,55.701799,03,0,0,3,1,0,"37.616168,55.701799",0
753,37.597811,55.76833,02,0,0,2,1,0,"37.597811,55.76833",0
754,37.220371,55.533306,08,0,0,3,1,0,"37.220371,55.533306",0
755,37.389994,55.294585,08,0,2,3,1,1,"37.389994,55.294585",0
756,37.655522,55.812261,07,0,0,2,1,0,"37.655522,55.812261",0
757,37.424841,55.655788,03,0,0,2,1,0,"37.424841,55.655788",0
